CustomerID,Recency,Frequency,Monetary,CLV,R_Score,F_Score,M_Score,RFM_Segment,KMeans_Cluster,KMeans_Name
16721,6,13,178.65,2143.8,5,3,3,Loyal Customers,0,Potential Loyalists
16723,4,12,201.41,3625.38,5,3,3,Loyal Customers,0,Potential Loyalists
16724,2,41,827.89,29804.04,5,5,5,Champions,3,Champions
16725,19,10,85.68,324.68,3,2,1,Lost Customers,1,Lost Customers
16727,22,10,290.2,949.75,3,2,4,Big Spenders,2,Lost Customers
16728,47,18,252.75,387.19,2,4,4,At Risk,2,Lost Customers
16729,10,20,322.53,2322.22,4,4,4,Champions,3,Champions
16732,4,22,582.25,10480.5,5,5,5,Champions,3,Champions
16733,164,6,42.34,18.59,1,1,1,Lost Customers,1,Lost Customers
16735,23,9,69.91,218.85,3,2,1,Lost Customers,1,Lost Customers
16736,23,16,309.33,968.34,3,4,4,Loyal Customers,2,Lost Customers
16737,2,22,330.88,11911.68,5,5,4,Champions,3,Champions
16741,32,13,125.54,282.47,2,3,2,Lost Customers,2,Lost Customers
16743,40,8,123.36,222.05,2,1,2,Lost Customers,1,Lost Customers
16744,55,18,122.41,160.25,1,4,2,Cannot Lose Them,2,Lost Customers
16748,25,13,142.57,410.6,3,3,2,Loyal Customers,2,Lost Customers
16749,10,9,107.16,771.55,4,2,2,Potential Loyalists,0,Potential Loyalists
16752,57,17,444.35,561.28,1,4,5,At Risk,2,Lost Customers
16754,7,19,150.19,1544.81,5,4,2,Loyal Customers,0,Potential Loyalists
16757,10,23,198.92,1432.22,4,5,3,Loyal Customers,3,Champions
16758,37,13,78.73,153.2,2,3,1,Lost Customers,1,Lost Customers
16759,71,7,203.38,206.24,1,1,3,Lost Customers,1,Lost Customers
16760,32,22,382.77,861.23,2,5,5,At Risk,2,Lost Customers
16761,55,12,167.71,219.55,1,3,3,At Risk,2,Lost Customers
16768,49,16,142.63,209.58,1,4,2,Cannot Lose Them,2,Lost Customers
16770,8,16,278.89,2510.01,4,4,4,Champions,3,Champions
16774,10,11,119.1,857.52,4,3,2,Loyal Customers,0,Potential Loyalists
16777,35,18,177.88,365.92,2,4,3,At Risk,2,Lost Customers
16778,7,14,129.99,1337.04,5,4,2,Loyal Customers,0,Potential Loyalists
16779,11,20,243.76,1595.52,4,4,4,Champions,3,Champions
16780,8,39,889.53,8005.77,4,5,5,Champions,3,Champions
16783,14,15,260.68,1340.64,4,4,4,Champions,2,Lost Customers
16784,129,8,180.78,100.9,1,1,3,Lost Customers,1,Lost Customers
16785,4,12,55.96,1007.28,5,3,1,Loyal Customers,0,Potential Loyalists
16788,12,12,116.86,701.16,4,3,2,Loyal Customers,0,Potential Loyalists
16790,18,31,725.04,2900.16,3,5,5,Loyal Customers,3,Champions
16792,82,3,19.88,17.46,1,1,1,Lost Customers,1,Lost Customers
16795,18,47,1052.58,4210.32,3,5,5,Loyal Customers,3,Champions
16796,77,10,157.01,146.81,1,2,3,Lost Customers,2,Lost Customers
16797,1,12,92.32,6647.04,5,3,1,Loyal Customers,0,Potential Loyalists
16798,28,24,443.96,1141.61,2,5,5,At Risk,3,Champions
16799,1,33,531.68,38280.96,5,5,5,Champions,3,Champions
16802,88,7,57.74,47.24,1,1,1,Lost Customers,1,Lost Customers
16804,67,11,123.24,132.44,1,3,2,Lost Customers,1,Lost Customers
16805,12,23,268.44,1610.64,4,5,4,Champions,3,Champions
16806,1,21,405.74,29213.28,5,5,5,Champions,3,Champions
16807,110,10,134.08,87.76,1,2,2,Lost Customers,1,Lost Customers
16809,7,15,340.6,3503.31,5,4,5,Champions,3,Champions
16810,1,14,112.45,8096.4,5,4,2,Loyal Customers,0,Potential Loyalists
16811,10,14,462.75,3331.8,4,4,5,Champions,3,Champions
16815,52,8,68.93,95.44,1,1,1,Lost Customers,1,Lost Customers
16820,70,8,80.52,82.82,1,1,1,Lost Customers,1,Lost Customers
16821,24,9,37.94,113.82,3,2,1,Lost Customers,1,Lost Customers
16822,54,10,187.43,249.91,1,2,3,Lost Customers,2,Lost Customers
16826,4,18,284.54,5121.72,5,4,4,Champions,3,Champions
16831,27,11,612.6,1633.6,2,3,5,At Risk,2,Lost Customers
16833,31,7,57.09,132.6,2,1,1,Lost Customers,1,Lost Customers
16835,5,22,374.35,5390.64,5,5,5,Champions,3,Champions
16837,2,11,104.77,3771.72,5,3,2,Loyal Customers,0,Potential Loyalists
16839,20,22,258.8,931.68,3,5,4,Loyal Customers,3,Champions
16841,164,5,28.9,12.69,1,1,1,Lost Customers,1,Lost Customers
16843,26,19,305.01,844.64,2,4,4,At Risk,2,Lost Customers
16846,5,8,46.45,668.88,5,1,1,Potential Loyalists,0,Potential Loyalists
16849,11,11,291.23,1906.23,4,3,4,Loyal Customers,0,Potential Loyalists
16850,162,4,80.25,35.67,1,1,1,Lost Customers,1,Lost Customers
16853,2,12,129.92,4677.12,5,3,2,Loyal Customers,0,Potential Loyalists
16854,5,36,421.82,6074.21,5,5,5,Champions,3,Champions
16857,19,4,33.13,125.55,3,1,1,Lost Customers,1,Lost Customers
16858,16,18,302.99,1363.46,3,4,4,Loyal Customers,2,Lost Customers
16859,14,18,176.8,909.26,4,4,3,Loyal Customers,2,Lost Customers
16865,11,11,112.15,734.07,4,3,2,Loyal Customers,0,Potential Loyalists
16867,21,8,170.38,584.16,3,1,3,Lost Customers,2,Lost Customers
16869,3,28,367.25,8814.0,5,5,5,Champions,3,Champions
16873,44,20,178.75,292.5,2,4,3,At Risk,2,Lost Customers
16874,1,12,369.59,26610.48,5,3,5,Loyal Customers,0,Potential Loyalists
16875,8,34,428.14,3853.26,4,5,5,Champions,3,Champions
16876,37,15,227.09,441.9,2,4,3,At Risk,2,Lost Customers
16878,51,9,216.56,305.73,1,2,3,Lost Customers,2,Lost Customers
16882,20,27,274.07,986.65,3,5,4,Loyal Customers,3,Champions
16884,40,7,105.4,189.72,2,1,2,Lost Customers,1,Lost Customers
16887,15,13,284.68,1366.46,3,3,4,Loyal Customers,2,Lost Customers
16888,106,8,145.38,98.75,1,1,2,Lost Customers,1,Lost Customers
16889,10,22,506.47,3646.58,4,5,5,Champions,3,Champions
16891,18,9,51.74,206.96,3,2,1,Lost Customers,1,Lost Customers
16892,1,15,282.39,20332.08,5,4,4,Champions,0,Potential Loyalists
16893,21,13,331.34,1136.02,3,3,4,Loyal Customers,2,Lost Customers
16895,8,20,344.53,3100.77,4,4,5,Champions,3,Champions
16897,136,6,34.89,18.47,1,1,1,Lost Customers,1,Lost Customers
16904,1,10,107.35,7729.2,5,2,2,Potential Loyalists,0,Potential Loyalists
16909,15,10,58.06,278.69,3,2,1,Lost Customers,1,Lost Customers
16910,41,15,391.04,686.7,2,4,5,At Risk,2,Lost Customers
16911,39,17,247.78,457.44,2,4,4,At Risk,2,Lost Customers
16912,14,20,258.12,1327.47,4,4,4,Champions,3,Champions
16915,27,13,153.28,408.75,2,3,2,Lost Customers,2,Lost Customers
16916,4,29,451.83,8132.94,5,5,5,Champions,3,Champions
16917,16,25,329.69,1483.61,3,5,4,Loyal Customers,3,Champions
16924,24,12,95.87,287.61,3,3,1,Loyal Customers,1,Lost Customers
16926,4,12,583.46,10502.28,5,3,5,Loyal Customers,3,Champions
16928,14,18,283.82,1459.65,4,4,4,Champions,3,Champions
16929,19,11,119.17,451.59,3,3,2,Loyal Customers,2,Lost Customers
16930,6,14,335.97,4031.64,5,4,4,Champions,0,Potential Loyalists
16931,24,16,228.41,685.23,3,4,4,Loyal Customers,2,Lost Customers
16933,5,19,399.92,5758.85,5,4,5,Champions,3,Champions
16935,9,17,141.3,1130.4,4,4,2,Loyal Customers,0,Potential Loyalists
16940,22,20,302.07,988.59,3,4,4,Loyal Customers,2,Lost Customers
16941,136,6,25.94,13.73,1,1,1,Lost Customers,1,Lost Customers
16943,10,6,100.32,722.3,4,1,1,Potential Loyalists,0,Potential Loyalists
16944,37,11,108.76,211.64,2,3,2,Lost Customers,1,Lost Customers
16945,21,15,110.77,379.78,3,4,2,Loyal Customers,2,Lost Customers
16946,47,8,76.48,117.16,2,1,1,Lost Customers,1,Lost Customers
16948,7,30,416.19,4280.81,5,5,5,Champions,3,Champions
16954,4,22,478.06,8605.08,5,5,5,Champions,3,Champions
16957,29,18,455.2,1130.15,2,4,5,At Risk,2,Lost Customers
16959,59,7,55.14,67.29,1,1,1,Lost Customers,1,Lost Customers
16962,15,11,209.01,1003.25,3,3,3,Loyal Customers,2,Lost Customers
16964,18,21,188.75,755.0,3,5,3,Loyal Customers,2,Lost Customers
16966,41,11,101.29,177.88,2,3,1,Lost Customers,1,Lost Customers
16968,39,18,269.2,496.98,2,4,4,At Risk,2,Lost Customers
16969,15,21,206.27,990.1,3,5,3,Loyal Customers,2,Lost Customers
16971,3,8,48.65,1167.6,5,1,1,Potential Loyalists,0,Potential Loyalists
16972,17,14,264.25,1119.18,3,4,4,Loyal Customers,2,Lost Customers
16973,58,9,77.04,95.64,1,2,1,Lost Customers,1,Lost Customers
16976,8,55,973.38,8760.42,4,5,5,Champions,3,Champions
16978,4,11,160.02,2880.36,5,3,3,Loyal Customers,0,Potential Loyalists
16979,10,26,288.49,2077.13,4,5,4,Champions,3,Champions
16980,7,13,121.91,1253.93,5,3,2,Loyal Customers,0,Potential Loyalists
16986,175,5,47.28,19.45,1,1,1,Lost Customers,1,Lost Customers
16987,20,12,211.45,761.22,3,3,3,Loyal Customers,2,Lost Customers
16991,6,8,449.98,5399.76,5,1,5,Potential Loyalists,0,Potential Loyalists
16992,49,13,199.2,292.7,1,3,3,At Risk,2,Lost Customers
16998,30,12,59.05,141.72,2,3,1,Lost Customers,1,Lost Customers
17000,26,28,805.7,2231.17,2,5,5,At Risk,3,Champions
17001,12,13,190.67,1144.02,4,3,3,Loyal Customers,0,Potential Loyalists
17002,131,7,46.73,25.68,1,1,1,Lost Customers,1,Lost Customers
17004,5,7,103.04,1483.78,5,1,2,Potential Loyalists,0,Potential Loyalists
17005,2,8,179.69,6468.84,5,1,3,Potential Loyalists,0,Potential Loyalists
17008,27,11,84.18,224.48,2,3,1,Lost Customers,1,Lost Customers
17010,4,14,155.32,2795.76,5,4,2,Loyal Customers,0,Potential Loyalists
17016,5,53,731.76,10537.34,5,5,5,Champions,3,Champions
17017,71,8,181.76,184.32,1,1,3,Lost Customers,1,Lost Customers
17024,3,15,168.77,4050.48,5,4,3,Loyal Customers,0,Potential Loyalists
17025,23,9,130.5,408.52,3,2,2,Lost Customers,1,Lost Customers
17029,27,30,357.05,952.13,2,5,5,At Risk,3,Champions
17031,11,12,100.26,656.25,4,3,1,Loyal Customers,0,Potential Loyalists
17032,18,9,107.56,430.24,3,2,2,Lost Customers,1,Lost Customers
17034,95,6,52.26,39.61,1,1,1,Lost Customers,1,Lost Customers
17036,11,10,73.15,478.8,4,2,1,Potential Loyalists,0,Potential Loyalists
17037,1,14,121.94,8779.68,5,4,2,Loyal Customers,0,Potential Loyalists
17038,19,17,256.06,970.33,3,4,4,Loyal Customers,2,Lost Customers
17042,7,8,117.83,1211.97,5,1,2,Potential Loyalists,0,Potential Loyalists
17043,44,18,263.2,430.69,2,4,4,At Risk,2,Lost Customers
17047,2,31,439.72,15829.92,5,5,5,Champions,3,Champions
17051,11,20,250.86,1641.99,4,4,4,Champions,3,Champions
17052,115,16,141.45,88.56,1,4,2,Cannot Lose Them,2,Lost Customers
17053,18,21,276.69,1106.76,3,5,4,Loyal Customers,3,Champions
17054,54,9,149.9,199.87,1,2,2,Lost Customers,1,Lost Customers
17055,27,7,210.04,560.11,2,1,3,Lost Customers,2,Lost Customers
17056,11,8,160.03,1047.47,4,1,3,Potential Loyalists,0,Potential Loyalists
17061,72,13,185.01,185.01,1,3,3,At Risk,2,Lost Customers
17063,14,25,639.19,3287.26,4,5,5,Champions,3,Champions
17066,19,23,557.65,2113.2,3,5,5,Loyal Customers,3,Champions
17068,29,33,385.78,957.8,2,5,5,At Risk,3,Champions
17069,33,9,167.61,365.69,2,2,3,Lost Customers,2,Lost Customers
17073,18,7,99.39,397.56,3,1,1,Lost Customers,1,Lost Customers
17075,32,7,104.33,234.74,2,1,2,Lost Customers,1,Lost Customers
17077,6,14,258.01,3096.12,5,4,4,Champions,0,Potential Loyalists
17078,19,16,374.81,1420.33,3,4,5,Loyal Customers,2,Lost Customers
17079,56,10,123.68,159.02,1,2,2,Lost Customers,1,Lost Customers
17080,12,5,78.87,473.22,4,1,1,Potential Loyalists,1,Lost Customers
17083,61,8,58.81,69.42,1,1,1,Lost Customers,1,Lost Customers
17084,38,10,178.19,337.62,2,2,3,Lost Customers,2,Lost Customers
17085,18,11,208.63,834.52,3,3,3,Loyal Customers,2,Lost Customers
17086,34,10,92.16,195.16,2,2,1,Lost Customers,1,Lost Customers
17087,7,9,53.42,549.46,5,2,1,Potential Loyalists,0,Potential Loyalists
17088,22,10,159.71,522.69,3,2,3,Lost Customers,2,Lost Customers
17089,23,9,157.08,491.73,3,2,3,Lost Customers,2,Lost Customers
17091,53,9,56.36,76.56,1,2,1,Lost Customers,1,Lost Customers
17092,16,13,168.61,758.75,3,3,3,Loyal Customers,2,Lost Customers
17093,5,25,438.68,6316.99,5,5,5,Champions,3,Champions
17094,33,13,185.89,405.58,2,3,3,At Risk,2,Lost Customers
17098,16,11,176.5,794.25,3,3,3,Loyal Customers,2,Lost Customers
17099,42,7,64.92,111.29,2,1,1,Lost Customers,1,Lost Customers
17101,32,10,106.75,240.19,2,2,2,Lost Customers,1,Lost Customers
17104,5,21,271.81,3914.06,5,5,4,Champions,3,Champions
17105,38,17,238.05,451.04,2,4,4,At Risk,2,Lost Customers
17108,107,7,83.56,56.23,1,1,1,Lost Customers,1,Lost Customers
17109,5,18,563.17,8109.65,5,4,5,Champions,3,Champions
17110,14,28,585.67,3012.02,4,5,5,Champions,3,Champions
17113,1,10,49.04,3530.88,5,2,1,Potential Loyalists,0,Potential Loyalists
17115,11,10,284.74,1863.75,4,2,4,Potential Loyalists,0,Potential Loyalists
17116,2,8,72.19,2598.84,5,1,1,Potential Loyalists,0,Potential Loyalists
17122,39,9,143.87,265.61,2,2,2,Lost Customers,1,Lost Customers
17124,3,14,172.25,4134.0,5,4,3,Loyal Customers,0,Potential Loyalists
17126,33,25,625.51,1364.75,2,5,5,At Risk,3,Champions
17127,2,20,285.69,10284.84,5,4,4,Champions,3,Champions
17131,1,14,178.49,12851.28,5,4,3,Loyal Customers,0,Potential Loyalists
17132,19,47,901.54,3416.36,3,5,5,Loyal Customers,3,Champions
17134,26,10,106.49,294.9,2,2,2,Lost Customers,1,Lost Customers
17135,32,14,218.1,490.72,2,4,3,At Risk,2,Lost Customers
17136,6,31,690.97,8291.64,5,5,5,Champions,3,Champions
17139,21,24,351.56,1205.35,3,5,5,Loyal Customers,3,Champions
17141,39,8,77.98,143.96,2,1,1,Lost Customers,1,Lost Customers
17142,12,11,132.36,794.16,4,3,2,Loyal Customers,0,Potential Loyalists
17145,25,8,154.77,445.74,3,1,2,Lost Customers,1,Lost Customers
17147,37,18,282.78,550.27,2,4,4,At Risk,2,Lost Customers
17149,4,40,720.76,12973.68,5,5,5,Champions,3,Champions
17150,14,16,345.01,1774.34,4,4,5,Champions,2,Lost Customers
17154,107,3,25.26,17.0,1,1,1,Lost Customers,1,Lost Customers
17158,14,19,254.75,1310.14,4,4,4,Champions,3,Champions
17160,27,10,169.15,451.07,2,2,3,Lost Customers,2,Lost Customers
17161,17,9,140.3,594.21,3,2,2,Lost Customers,0,Potential Loyalists
17163,15,18,153.39,736.27,3,4,2,Loyal Customers,2,Lost Customers
17166,15,13,132.34,635.23,3,3,2,Loyal Customers,0,Potential Loyalists
17172,11,39,562.87,3684.24,4,5,5,Champions,3,Champions
17173,114,11,70.3,44.4,1,3,1,Lost Customers,1,Lost Customers
17174,99,9,135.98,98.89,1,2,2,Lost Customers,1,Lost Customers
17175,34,18,354.52,750.75,2,4,5,At Risk,2,Lost Customers
17176,30,13,140.55,337.32,2,3,2,Lost Customers,2,Lost Customers
17177,29,8,99.51,247.06,2,1,1,Lost Customers,1,Lost Customers
17178,22,12,174.16,569.98,3,3,3,Loyal Customers,2,Lost Customers
17179,26,23,417.59,1156.4,2,5,5,At Risk,3,Champions
17181,11,13,131.76,862.43,4,3,2,Loyal Customers,0,Potential Loyalists
17182,3,12,242.23,5813.52,5,3,4,Loyal Customers,0,Potential Loyalists
17183,4,14,250.33,4505.94,5,4,4,Champions,0,Potential Loyalists
17184,3,13,289.29,6942.96,5,3,4,Loyal Customers,0,Potential Loyalists
17185,17,8,65.38,276.9,3,1,1,Lost Customers,1,Lost Customers
17188,1,20,150.55,10839.6,5,4,2,Loyal Customers,0,Potential Loyalists
17189,9,30,283.83,2270.64,4,5,4,Champions,3,Champions
17191,65,10,85.83,95.07,1,2,1,Lost Customers,1,Lost Customers
17194,29,14,300.04,744.93,2,4,4,At Risk,2,Lost Customers
17195,15,9,209.8,1007.04,3,2,3,Lost Customers,2,Lost Customers
17197,133,5,113.48,61.43,1,1,2,Lost Customers,1,Lost Customers
17200,23,19,136.8,428.24,3,4,2,Loyal Customers,2,Lost Customers
17201,36,12,260.89,521.78,2,3,4,At Risk,2,Lost Customers
17203,6,45,656.65,7879.8,5,5,5,Champions,3,Champions
17205,68,8,137.29,145.37,1,1,2,Lost Customers,1,Lost Customers
17207,59,20,186.9,228.08,1,4,3,At Risk,2,Lost Customers
17208,27,19,177.47,473.25,2,4,3,At Risk,2,Lost Customers
17211,142,4,16.65,8.44,1,1,1,Lost Customers,1,Lost Customers
17215,27,9,92.59,246.91,2,2,1,Lost Customers,1,Lost Customers
17217,133,6,64.44,34.88,1,1,1,Lost Customers,1,Lost Customers
17218,12,10,99.21,595.26,4,2,1,Potential Loyalists,0,Potential Loyalists
17219,72,10,104.26,104.26,1,2,2,Lost Customers,1,Lost Customers
17220,34,12,158.84,336.37,2,3,3,At Risk,2,Lost Customers
17222,33,13,324.7,708.44,2,3,4,At Risk,2,Lost Customers
17223,111,3,61.6,39.96,1,1,1,Lost Customers,1,Lost Customers
17225,21,20,300.0,1028.57,3,4,4,Loyal Customers,2,Lost Customers
17226,103,8,58.08,40.6,1,1,1,Lost Customers,1,Lost Customers
17230,32,6,35.65,80.21,2,1,1,Lost Customers,1,Lost Customers
17232,12,38,647.28,3883.68,4,5,5,Champions,3,Champions
17233,11,15,424.74,2780.12,4,4,5,Champions,3,Champions
17236,45,20,168.03,268.85,2,4,3,At Risk,2,Lost Customers
17237,1,34,612.91,44129.52,5,5,5,Champions,3,Champions
17238,4,10,82.08,1477.44,5,2,1,Potential Loyalists,0,Potential Loyalists
17240,30,10,137.41,329.78,2,2,2,Lost Customers,2,Lost Customers
17242,18,11,142.68,570.72,3,3,2,Loyal Customers,2,Lost Customers
17243,55,10,377.46,494.13,1,2,5,Lost Customers,2,Lost Customers
17248,3,24,547.11,13130.64,5,5,5,Champions,3,Champions
17249,7,25,222.78,2291.45,5,5,3,Loyal Customers,3,Champions
17251,1,15,146.91,10577.52,5,4,2,Loyal Customers,0,Potential Loyalists
17252,40,10,167.34,301.21,2,2,3,Lost Customers,2,Lost Customers
17254,3,13,190.57,4573.68,5,3,3,Loyal Customers,0,Potential Loyalists
17256,44,12,141.91,232.22,2,3,2,Lost Customers,2,Lost Customers
17258,6,9,75.59,907.08,5,2,1,Potential Loyalists,0,Potential Loyalists
17262,2,14,138.13,4972.68,5,4,2,Loyal Customers,0,Potential Loyalists
17264,19,14,185.03,701.17,3,4,3,Loyal Customers,2,Lost Customers
17268,14,8,54.49,280.23,4,1,1,Potential Loyalists,1,Lost Customers
17275,17,17,248.77,1053.61,3,4,4,Loyal Customers,2,Lost Customers
17276,16,18,138.16,621.72,3,4,2,Loyal Customers,2,Lost Customers
17279,38,23,306.82,581.34,2,5,4,At Risk,2,Lost Customers
17280,5,34,651.79,9385.78,5,5,5,Champions,3,Champions
17287,19,19,340.38,1289.86,3,4,5,Loyal Customers,3,Champions
17289,10,9,58.17,418.82,4,2,1,Potential Loyalists,0,Potential Loyalists
17290,111,7,50.8,32.95,1,1,1,Lost Customers,1,Lost Customers
17291,17,31,608.47,2577.05,3,5,5,Loyal Customers,3,Champions
17293,45,16,218.7,349.92,2,4,3,At Risk,2,Lost Customers
17295,47,11,119.7,183.37,2,3,2,Lost Customers,1,Lost Customers
17297,33,22,229.58,500.9,2,5,4,At Risk,2,Lost Customers
17298,41,13,116.23,204.11,2,3,2,Lost Customers,2,Lost Customers
17299,82,18,359.32,315.5,1,4,5,At Risk,2,Lost Customers
17301,4,29,444.59,8002.62,5,5,5,Champions,3,Champions
17302,36,11,260.3,520.6,2,3,4,At Risk,2,Lost Customers
17305,91,8,56.99,45.09,1,1,1,Lost Customers,1,Lost Customers
17308,78,6,204.69,188.94,1,1,3,Lost Customers,1,Lost Customers
17311,6,35,354.48,4253.76,5,5,5,Champions,3,Champions
17315,2,16,214.46,7720.56,5,4,3,Loyal Customers,0,Potential Loyalists
17319,10,8,47.2,339.84,4,1,1,Potential Loyalists,1,Lost Customers
17320,22,13,79.61,260.54,3,3,1,Loyal Customers,1,Lost Customers
17322,104,7,129.01,89.31,1,1,2,Lost Customers,1,Lost Customers
17323,58,8,115.03,142.8,1,1,2,Lost Customers,1,Lost Customers
17326,44,11,233.57,382.21,2,3,4,At Risk,2,Lost Customers
17329,28,18,285.07,733.04,2,4,4,At Risk,2,Lost Customers
17330,58,10,59.56,73.94,1,2,1,Lost Customers,1,Lost Customers
17334,9,24,432.89,3463.12,4,5,5,Champions,3,Champions
17335,38,9,55.47,105.1,2,2,1,Lost Customers,1,Lost Customers
17336,4,13,99.2,1785.6,5,3,1,Loyal Customers,0,Potential Loyalists
17341,23,8,161.32,505.0,3,1,3,Lost Customers,2,Lost Customers
17342,18,17,288.56,1154.24,3,4,4,Loyal Customers,2,Lost Customers
17343,7,25,428.44,4406.81,5,5,5,Champions,3,Champions
17345,3,33,351.33,8431.92,5,5,5,Champions,3,Champions
17346,59,14,266.98,325.81,1,4,4,At Risk,2,Lost Customers
17347,7,15,177.94,1830.24,5,4,3,Loyal Customers,0,Potential Loyalists
17348,62,11,145.57,169.05,1,3,2,Lost Customers,2,Lost Customers
17350,5,10,109.44,1575.94,5,2,2,Potential Loyalists,0,Potential Loyalists
17352,8,9,192.78,1735.02,4,2,3,Potential Loyalists,0,Potential Loyalists
17353,23,15,281.19,880.25,3,4,4,Loyal Customers,2,Lost Customers
17355,18,21,228.67,914.68,3,5,4,Loyal Customers,2,Lost Customers
17358,1,10,104.58,7529.76,5,2,2,Potential Loyalists,0,Potential Loyalists
17367,22,10,152.61,499.45,3,2,2,Lost Customers,2,Lost Customers
17370,15,26,523.71,2513.81,3,5,5,Loyal Customers,3,Champions
17372,71,7,83.51,84.69,1,1,1,Lost Customers,1,Lost Customers
17373,68,19,452.25,478.85,1,4,5,At Risk,2,Lost Customers
17374,22,11,159.91,523.34,3,3,3,Loyal Customers,2,Lost Customers
17376,4,14,177.09,3187.62,5,4,3,Loyal Customers,0,Potential Loyalists
17380,3,5,140.91,3381.84,5,1,2,Potential Loyalists,0,Potential Loyalists
17383,21,20,496.06,1700.78,3,4,5,Loyal Customers,3,Champions
17385,87,8,62.73,51.91,1,1,1,Lost Customers,1,Lost Customers
17387,10,31,579.26,4170.67,4,5,5,Champions,3,Champions
17390,34,28,426.13,902.39,2,5,5,At Risk,3,Champions
17392,11,16,298.05,1950.87,4,4,4,Champions,3,Champions
17393,26,12,190.15,526.57,2,3,3,At Risk,2,Lost Customers
17394,31,12,236.44,549.15,2,3,4,At Risk,2,Lost Customers
17399,63,18,241.22,275.68,1,4,4,At Risk,2,Lost Customers
17401,19,13,174.81,662.44,3,3,3,Loyal Customers,2,Lost Customers
17406,13,11,314.56,1742.18,4,3,4,Loyal Customers,2,Lost Customers
17408,19,55,880.41,3336.29,3,5,5,Loyal Customers,3,Champions
17409,17,21,233.84,990.38,3,5,4,Loyal Customers,2,Lost Customers
17410,46,13,226.24,354.11,2,3,3,At Risk,2,Lost Customers
17413,3,19,263.68,6328.32,5,4,4,Champions,3,Champions
17415,4,24,514.54,9261.72,5,5,5,Champions,3,Champions
17416,4,11,95.5,1719.0,5,3,1,Loyal Customers,0,Potential Loyalists
17420,1,28,265.41,19109.52,5,5,4,Champions,3,Champions
17421,43,9,130.65,218.76,2,2,2,Lost Customers,1,Lost Customers
17423,2,33,480.56,17300.16,5,5,5,Champions,3,Champions
17424,46,10,226.13,353.94,2,2,3,Lost Customers,2,Lost Customers
17429,32,12,151.51,340.9,2,3,2,Lost Customers,2,Lost Customers
17431,8,9,338.3,3044.7,4,2,5,Potential Loyalists,0,Potential Loyalists
17432,43,8,258.25,432.42,2,1,4,Lost Customers,2,Lost Customers
17433,27,22,217.77,580.72,2,5,3,At Risk,2,Lost Customers
17435,93,9,131.12,101.51,1,2,2,Lost Customers,1,Lost Customers
17437,112,6,60.11,38.64,1,1,1,Lost Customers,1,Lost Customers
17439,10,21,243.56,1753.63,4,5,4,Champions,3,Champions
17442,7,37,586.43,6031.85,5,5,5,Champions,3,Champions
17443,2,42,632.15,22757.4,5,5,5,Champions,3,Champions
17445,16,26,797.25,3587.62,3,5,5,Loyal Customers,3,Champions
17448,174,5,145.38,60.16,1,1,2,Lost Customers,1,Lost Customers
17449,51,8,118.28,166.98,1,1,2,Lost Customers,1,Lost Customers
17450,27,29,463.43,1235.81,2,5,5,At Risk,3,Champions
17451,24,8,95.45,286.35,3,1,1,Lost Customers,1,Lost Customers
17453,53,12,116.39,158.11,1,3,2,Lost Customers,2,Lost Customers
17455,150,8,134.1,64.37,1,1,2,Lost Customers,1,Lost Customers
17462,1,12,103.08,7421.76,5,3,2,Loyal Customers,0,Potential Loyalists
17463,5,32,801.37,11539.73,5,5,5,Champions,3,Champions
17467,80,8,332.96,299.66,1,1,4,Lost Customers,2,Lost Customers
17468,17,34,667.94,2828.92,3,5,5,Loyal Customers,3,Champions
17469,14,8,132.69,682.41,4,1,2,Potential Loyalists,0,Potential Loyalists
17472,71,7,77.79,78.89,1,1,1,Lost Customers,1,Lost Customers
17475,2,10,129.47,4660.92,5,2,2,Potential Loyalists,0,Potential Loyalists
17476,16,9,298.35,1342.58,3,2,4,Big Spenders,2,Lost Customers
17477,15,10,93.03,446.54,3,2,1,Lost Customers,0,Potential Loyalists
17479,37,18,398.41,775.28,2,4,5,At Risk,2,Lost Customers
17480,24,10,274.97,824.91,3,2,4,Big Spenders,2,Lost Customers
17481,21,19,298.71,1024.15,3,4,4,Loyal Customers,2,Lost Customers
17482,22,8,148.04,484.49,3,1,2,Lost Customers,1,Lost Customers
17483,20,15,169.42,609.91,3,4,3,Loyal Customers,2,Lost Customers
17486,39,23,439.07,810.59,2,5,5,At Risk,3,Champions
17490,2,19,140.66,5063.76,5,4,2,Loyal Customers,0,Potential Loyalists
17494,12,10,86.04,516.24,4,2,1,Potential Loyalists,0,Potential Loyalists
17495,32,12,170.9,384.52,2,3,3,At Risk,2,Lost Customers
17496,54,14,184.07,245.43,1,4,3,At Risk,2,Lost Customers
17497,33,7,94.01,205.11,2,1,1,Lost Customers,1,Lost Customers
17498,18,18,289.16,1156.64,3,4,4,Loyal Customers,2,Lost Customers
17499,127,8,71.82,40.72,1,1,1,Lost Customers,1,Lost Customers
17504,86,15,182.57,152.85,1,4,3,At Risk,2,Lost Customers
17506,19,16,86.16,326.5,3,4,1,Loyal Customers,0,Potential Loyalists
17510,21,17,303.22,1039.61,3,4,4,Loyal Customers,2,Lost Customers
17511,7,46,918.04,9442.7,5,5,5,Champions,3,Champions
17512,9,18,587.68,4701.44,4,4,5,Champions,3,Champions
17514,6,10,176.51,2118.12,5,2,3,Potential Loyalists,0,Potential Loyalists
